ProductKey,label,search_key,product_code,brand,category_key,subcategory_key,source_view,confidence,note
926,SV USB Sync Charge Cable E700 Silver,sv usb sync charge cable e700 silver,0308184,Southridge Video,3,308,dim_contoso_product,I,
927,SV 512MB Laptop memory E800 White,sv 512mb laptop memory e800 white,0308185,Southridge Video,3,308,dim_contoso_product,I,
928,SV 512MB Laptop memory E800 Silver,sv 512mb laptop memory e800 silver,0308186,Southridge Video,3,308,dim_contoso_product,I,
929,SV 512MB Laptop memory E800 Black,sv 512mb laptop memory e800 black,0308187,Southridge Video,3,308,dim_contoso_product,I,
930,SV 512MB Laptop memory E800 Yellow,sv 512mb laptop memory e800 yellow,0308188,Southridge Video,3,308,dim_contoso_product,I,
931,SV 2GB Laptop memory E800 Silver,sv 2gb laptop memory e800 silver,0308189,Southridge Video,3,308,dim_contoso_product,I,
932,SV 2GB Laptop memory E800 Black,sv 2gb laptop memory e800 black,0308190,Southridge Video,3,308,dim_contoso_product,I,
933,SV 2GB Laptop memory E800 White,sv 2gb laptop memory e800 white,0308191,Southridge Video,3,308,dim_contoso_product,I,
934,SV 4GB Laptop Memory M65 Blue,sv 4gb laptop memory m65 blue,0308192,Southridge Video,3,308,dim_contoso_product,I,
935,SV 4GB Laptop Memory M65 Yellow,sv 4gb laptop memory m65 yellow,0308193,Southridge Video,3,308,dim_contoso_product,I,
936,SV 4GB Laptop Memory M65 Black,sv 4gb laptop memory m65 black,0308194,Southridge Video,3,308,dim_contoso_product,I,
937,SV 4GB Laptop Memory M65 White,sv 4gb laptop memory m65 white,0308195,Southridge Video,3,308,dim_contoso_product,I,
938,SV Wireless LAN PCI Network Card Adapter E900 Black,sv wireless lan pci network card adapter e900 black,0308196,Southridge Video,3,308,dim_contoso_product,I,
939,SV Wireless LAN PCI Network Card Adapter E901 Black,sv wireless lan pci network card adapter e901 black,0308197,Southridge Video,3,308,dim_contoso_product,I,
940,SV Wireless LAN PCI Network Card Adapter E902 Black,sv wireless lan pci network card adapter e902 black,0308198,Southridge Video,3,308,dim_contoso_product,I,
941,SV PCI Network Adapter E903 Silver,sv pci network adapter e903 silver,0308199,Southridge Video,3,308,dim_contoso_product,I,
942,SV PCI Network Adapter E904 Silver,sv pci network adapter e904 silver,0308200,Southridge Video,3,308,dim_contoso_product,I,
943,SV PCI Network Adapter E905 Silver,sv pci network adapter e905 silver,0308201,Southridge Video,3,308,dim_contoso_product,I,
944,A. Datum Compact Digital Camera M200 Black,a. datum compact digital camera m200 black,0401001,A. Datum,4,401,dim_contoso_product,I,
945,A. Datum Rangefinder Digital Camera X200 Black,a. datum rangefinder digital camera x200 black,0401002,A. Datum,4,401,dim_contoso_product,I,
946,A. Datum Slim Digital Camera M180 Black,a. datum slim digital camera m180 black,0401003,A. Datum,4,401,dim_contoso_product,I,
947,A. Datum Ultra Compact Digital Camera M190 Black,a. datum ultra compact digital camera m190 black,0401004,A. Datum,4,401,dim_contoso_product,I,
948,A. Datum All in One Digital Camera M200 Black,a. datum all in one digital camera m200 black,0401005,A. Datum,4,401,dim_contoso_product,I,
949,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Black,a. datum interchangeable lens non-slr digital camera x250 black,0401006,A. Datum,4,401,dim_contoso_product,I,
950,A. Datum Super-zoom Digital Camera X300 Black,a. datum super-zoom digital camera x300 black,0401007,A. Datum,4,401,dim_contoso_product,I,
951,A. Datum Consumer Digital Camera E100 Black,a. datum consumer digital camera e100 black,0401008,A. Datum,4,401,dim_contoso_product,I,
952,A. Datum Consumer Digital Camera M300 Black,a. datum consumer digital camera m300 black,0401009,A. Datum,4,401,dim_contoso_product,I,
953,A. Datum Advanced Digital Camera M300 Black,a. datum advanced digital camera m300 black,0401010,A. Datum,4,401,dim_contoso_product,I,
954,A. Datum Bridge Digital Camera M300 Black,a. datum bridge digital camera m300 black,0401011,A. Datum,4,401,dim_contoso_product,I,
955,A. Datum SLR-like Digital Camera M400 Black,a. datum slr-like digital camera m400 black,0401012,A. Datum,4,401,dim_contoso_product,I,
956,A. Datum Point Shoot Digital Camera M500 Black,a. datum point shoot digital camera m500 black,0401013,A. Datum,4,401,dim_contoso_product,I,
957,A. Datum Full Frame Digital Camera X300 Black,a. datum full frame digital camera x300 black,0401014,A. Datum,4,401,dim_contoso_product,I,
958,A. Datum Compact Digital Camera M200 Grey,a. datum compact digital camera m200 grey,0401015,A. Datum,4,401,dim_contoso_product,I,
959,A. Datum Rangefinder Digital Camera X200 Grey,a. datum rangefinder digital camera x200 grey,0401016,A. Datum,4,401,dim_contoso_product,I,
960,A. Datum Slim Digital Camera M180 Grey,a. datum slim digital camera m180 grey,0401017,A. Datum,4,401,dim_contoso_product,I,
961,A. Datum Ultra Compact Digital Camera M190 Grey,a. datum ultra compact digital camera m190 grey,0401018,A. Datum,4,401,dim_contoso_product,I,
962,A. Datum All in One Digital Camera M200 Grey,a. datum all in one digital camera m200 grey,0401019,A. Datum,4,401,dim_contoso_product,I,
963,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Grey,a. datum interchangeable lens non-slr digital camera x250 grey,0401020,A. Datum,4,401,dim_contoso_product,I,
964,A. Datum Super-zoom Digital Camera X300 Grey,a. datum super-zoom digital camera x300 grey,0401021,A. Datum,4,401,dim_contoso_product,I,
965,A. Datum Consumer Digital Camera E100 Grey,a. datum consumer digital camera e100 grey,0401022,A. Datum,4,401,dim_contoso_product,I,
966,A. Datum Consumer Digital Camera M300 Grey,a. datum consumer digital camera m300 grey,0401023,A. Datum,4,401,dim_contoso_product,I,
967,A. Datum Advanced Digital Camera M300 Grey,a. datum advanced digital camera m300 grey,0401024,A. Datum,4,401,dim_contoso_product,I,
968,A. Datum Bridge Digital Camera M300 Grey,a. datum bridge digital camera m300 grey,0401025,A. Datum,4,401,dim_contoso_product,I,
969,A. Datum SLR-like Digital Camera M400 Grey,a. datum slr-like digital camera m400 grey,0401026,A. Datum,4,401,dim_contoso_product,I,
970,A. Datum Point n' Shoot Digital Camera M500 Grey,a. datum point n' shoot digital camera m500 grey,0401027,A. Datum,4,401,dim_contoso_product,I,
971,A. Datum Full Frame Digital Camera X300 Grey,a. datum full frame digital camera x300 grey,0401028,A. Datum,4,401,dim_contoso_product,I,
972,A. Datum Compact Digital Camera M200 Pink,a. datum compact digital camera m200 pink,0401029,A. Datum,4,401,dim_contoso_product,I,
973,A. Datum Rangefinder Digital Camera X200 Pink,a. datum rangefinder digital camera x200 pink,0401030,A. Datum,4,401,dim_contoso_product,I,
974,A. Datum Slim Digital Camera M180 Pink,a. datum slim digital camera m180 pink,0401031,A. Datum,4,401,dim_contoso_product,I,
975,A. Datum Ultra Compact Digital Camera M190 Pink,a. datum ultra compact digital camera m190 pink,0401032,A. Datum,4,401,dim_contoso_product,I,
976,A. Datum All in One Digital Camera M200 Pink,a. datum all in one digital camera m200 pink,0401033,A. Datum,4,401,dim_contoso_product,I,
977,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Pink,a. datum interchangeable lens non-slr digital camera x250 pink,0401034,A. Datum,4,401,dim_contoso_product,I,
978,A. Datum Super-zoom Digital Camera X300 Pink,a. datum super-zoom digital camera x300 pink,0401035,A. Datum,4,401,dim_contoso_product,I,
979,A. Datum Consumer Digital Camera E100 Pink,a. datum consumer digital camera e100 pink,0401036,A. Datum,4,401,dim_contoso_product,I,
980,A. Datum Consumer Digital Camera M300 Pink,a. datum consumer digital camera m300 pink,0401037,A. Datum,4,401,dim_contoso_product,I,
981,A. Datum Advanced Digital Camera M300 Pink,a. datum advanced digital camera m300 pink,0401038,A. Datum,4,401,dim_contoso_product,I,
982,A. Datum Bridge Digital Camera M300 Pink,a. datum bridge digital camera m300 pink,0401039,A. Datum,4,401,dim_contoso_product,I,
983,A. Datum SLR-like Digital Camera M400 Pink,a. datum slr-like digital camera m400 pink,0401040,A. Datum,4,401,dim_contoso_product,I,
984,A. Datum Point Shoot Digital Camera M500 Pink,a. datum point shoot digital camera m500 pink,0401041,A. Datum,4,401,dim_contoso_product,I,
985,A. Datum Full Frame Digital Camera X300 Pink,a. datum full frame digital camera x300 pink,0401042,A. Datum,4,401,dim_contoso_product,I,
986,A. Datum Compact Digital Camera M200 Silver,a. datum compact digital camera m200 silver,0401043,A. Datum,4,401,dim_contoso_product,I,
987,A. Datum Rangefinder Digital Camera X200 Silver,a. datum rangefinder digital camera x200 silver,0401044,A. Datum,4,401,dim_contoso_product,I,
988,A. Datum Slim Digital Camera M180 Silver,a. datum slim digital camera m180 silver,0401045,A. Datum,4,401,dim_contoso_product,I,
989,A. Datum Ultra Compact Digital Camera M190 Silver,a. datum ultra compact digital camera m190 silver,0401046,A. Datum,4,401,dim_contoso_product,I,
990,A. Datum All in One Digital Camera M200 Silver,a. datum all in one digital camera m200 silver,0401047,A. Datum,4,401,dim_contoso_product,I,
991,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Silver,a. datum interchangeable lens non-slr digital camera x250 silver,0401048,A. Datum,4,401,dim_contoso_product,I,
992,A. Datum Super-zoom Digital Camera X300 Silver,a. datum super-zoom digital camera x300 silver,0401049,A. Datum,4,401,dim_contoso_product,I,
993,A. Datum Consumer Digital Camera E100 Silver,a. datum consumer digital camera e100 silver,0401050,A. Datum,4,401,dim_contoso_product,I,
994,A. Datum Consumer Digital Camera M300 Silver,a. datum consumer digital camera m300 silver,0401051,A. Datum,4,401,dim_contoso_product,I,
995,A. Datum Advanced Digital Camera M300 Silver,a. datum advanced digital camera m300 silver,0401052,A. Datum,4,401,dim_contoso_product,I,
996,A. Datum Bridge Digital Camera M300 Silver,a. datum bridge digital camera m300 silver,0401053,A. Datum,4,401,dim_contoso_product,I,
997,A. Datum SLR-like Digital Camera M400 Silver,a. datum slr-like digital camera m400 silver,0401054,A. Datum,4,401,dim_contoso_product,I,
998,A. Datum Point Shoot Digital Camera M500 Silver,a. datum point shoot digital camera m500 silver,0401055,A. Datum,4,401,dim_contoso_product,I,
999,A. Datum Full Frame Digital Camera X300 Silver,a. datum full frame digital camera x300 silver,0401056,A. Datum,4,401,dim_contoso_product,I,
1000,A. Datum Compact Digital Camera M200 Orange,a. datum compact digital camera m200 orange,0401057,A. Datum,4,401,dim_contoso_product,I,
1001,A. Datum Rangefinder Digital Camera X200 Orange,a. datum rangefinder digital camera x200 orange,0401058,A. Datum,4,401,dim_contoso_product,I,
1002,A. Datum Slim Digital Camera M180 Orange,a. datum slim digital camera m180 orange,0401059,A. Datum,4,401,dim_contoso_product,I,
1003,A. Datum Ultra Compact Digital Camera M190 Orange,a. datum ultra compact digital camera m190 orange,0401060,A. Datum,4,401,dim_contoso_product,I,
1004,A. Datum All in One Digital Camera M200 Orange,a. datum all in one digital camera m200 orange,0401061,A. Datum,4,401,dim_contoso_product,I,
1005,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Orange,a. datum interchangeable lens non-slr digital camera x250 orange,0401062,A. Datum,4,401,dim_contoso_product,I,
1006,A. Datum Super-zoom Digital Camera X300 Orange,a. datum super-zoom digital camera x300 orange,0401063,A. Datum,4,401,dim_contoso_product,I,
1007,A. Datum Consumer Digital Camera E100 Orange,a. datum consumer digital camera e100 orange,0401064,A. Datum,4,401,dim_contoso_product,I,
1008,A. Datum Consumer Digital Camera M300 Orange,a. datum consumer digital camera m300 orange,0401065,A. Datum,4,401,dim_contoso_product,I,
1009,A. Datum Advanced Digital Camera M300 Orange,a. datum advanced digital camera m300 orange,0401066,A. Datum,4,401,dim_contoso_product,I,
1010,A. Datum Bridge Digital Camera M300 Orange,a. datum bridge digital camera m300 orange,0401067,A. Datum,4,401,dim_contoso_product,I,
1011,A. Datum SLR-like Digital Camera M400 Orange,a. datum slr-like digital camera m400 orange,0401068,A. Datum,4,401,dim_contoso_product,I,
1012,A. Datum Point Shoot Digital Camera M500 Orange,a. datum point shoot digital camera m500 orange,0401069,A. Datum,4,401,dim_contoso_product,I,
1013,A. Datum Full Frame Digital Camera X300 Orange,a. datum full frame digital camera x300 orange,0401070,A. Datum,4,401,dim_contoso_product,I,
1014,A. Datum Compact Digital Camera M200 Green,a. datum compact digital camera m200 green,0401071,A. Datum,4,401,dim_contoso_product,I,
1015,A. Datum Rangefinder Digital Camera X200 Green,a. datum rangefinder digital camera x200 green,0401072,A. Datum,4,401,dim_contoso_product,I,
1016,A. Datum Slim Digital Camera M180 Green,a. datum slim digital camera m180 green,0401073,A. Datum,4,401,dim_contoso_product,I,
1017,A. Datum Ultra Compact Digital Camera M190 Green,a. datum ultra compact digital camera m190 green,0401074,A. Datum,4,401,dim_contoso_product,I,
1018,A. Datum All in One Digital Camera M200 Green,a. datum all in one digital camera m200 green,0401075,A. Datum,4,401,dim_contoso_product,I,
1019,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Green,a. datum interchangeable lens non-slr digital camera x250 green,0401076,A. Datum,4,401,dim_contoso_product,I,
1020,A. Datum Super-zoom Digital Camera X300 Green,a. datum super-zoom digital camera x300 green,0401077,A. Datum,4,401,dim_contoso_product,I,
1021,A. Datum Consumer Digital Camera E100 Green,a. datum consumer digital camera e100 green,0401078,A. Datum,4,401,dim_contoso_product,I,
1022,A. Datum Consumer Digital Camera M300 Green,a. datum consumer digital camera m300 green,0401079,A. Datum,4,401,dim_contoso_product,I,
1023,A. Datum Advanced Digital Camera M300 Green,a. datum advanced digital camera m300 green,0401080,A. Datum,4,401,dim_contoso_product,I,
1024,A. Datum Bridge Digital Camera M300 Green,a. datum bridge digital camera m300 green,0401081,A. Datum,4,401,dim_contoso_product,I,
1025,A. Datum SLR-like Digital Camera M400 Green,a. datum slr-like digital camera m400 green,0401082,A. Datum,4,401,dim_contoso_product,I,
1026,A. Datum Point Shoot Digital Camera M500 Green,a. datum point shoot digital camera m500 green,0401083,A. Datum,4,401,dim_contoso_product,I,
1027,A. Datum Full Frame Digital Camera X300 Green,a. datum full frame digital camera x300 green,0401084,A. Datum,4,401,dim_contoso_product,I,
1028,A. Datum Compact Digital Camera M200 Azure,a. datum compact digital camera m200 azure,0401085,A. Datum,4,401,dim_contoso_product,I,
1029,A. Datum Rangefinder Digital Camera X200 Azure,a. datum rangefinder digital camera x200 azure,0401086,A. Datum,4,401,dim_contoso_product,I,
1030,A. Datum Slim Digital Camera M180 Azure,a. datum slim digital camera m180 azure,0401087,A. Datum,4,401,dim_contoso_product,I,
1031,A. Datum Ultra Compact Digital Camera M190 Azure,a. datum ultra compact digital camera m190 azure,0401088,A. Datum,4,401,dim_contoso_product,I,
1032,A. Datum All in One Digital Camera M200 Azure,a. datum all in one digital camera m200 azure,0401089,A. Datum,4,401,dim_contoso_product,I,
1033,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Azure,a. datum interchangeable lens non-slr digital camera x250 azure,0401090,A. Datum,4,401,dim_contoso_product,I,
1034,A. Datum Super-zoom Digital Camera X300 Azure,a. datum super-zoom digital camera x300 azure,0401091,A. Datum,4,401,dim_contoso_product,I,
1035,A. Datum Consumer Digital Camera E100 Azure,a. datum consumer digital camera e100 azure,0401092,A. Datum,4,401,dim_contoso_product,I,
1036,A. Datum Consumer Digital Camera M300 Azure,a. datum consumer digital camera m300 azure,0401093,A. Datum,4,401,dim_contoso_product,I,
1037,A. Datum Advanced Digital Camera M300 Azure,a. datum advanced digital camera m300 azure,0401094,A. Datum,4,401,dim_contoso_product,I,
1038,A. Datum Bridge Digital Camera M300 Azure,a. datum bridge digital camera m300 azure,0401095,A. Datum,4,401,dim_contoso_product,I,
1039,A. Datum SLR-like Digital Camera M400 Azure,a. datum slr-like digital camera m400 azure,0401096,A. Datum,4,401,dim_contoso_product,I,
1040,A. Datum Point n' Shoot Digital Camera M500 Azure,a. datum point n' shoot digital camera m500 azure,0401097,A. Datum,4,401,dim_contoso_product,I,
1041,A. Datum Full Frame Digital Camera X300 Azure,a. datum full frame digital camera x300 azure,0401098,A. Datum,4,401,dim_contoso_product,I,
1042,A. Datum Point Shoot Digital Camera M500 Silver Grey,a. datum point shoot digital camera m500 silver grey,0401099,A. Datum,4,401,dim_contoso_product,I,
1043,A. Datum Full Frame Digital Camera X300 Silver Grey,a. datum full frame digital camera x300 silver grey,0401100,A. Datum,4,401,dim_contoso_product,I,
